id	title	genres	original_language	overview	popularity	production_companies	release_date	budget	revenue	runtime	status	tagline	vote_average	vote_count	credits	keywords	poster_path	backdrop_path	recommendations
849509	Jade	Action-Thriller	en	Jade presents the story of a woman who comes between a powerful businessman and a gang leader in their search for a hard drive that could damage the operations of Interpol. Despite grieving for the brother she accidentally killed the woman is required to use her unique set of skills to retrieve the drive and protect her brother's unborn child being carried by another woman.	4.159	Tetrad Productions	2024-02-16	0.0	0.0	0.0	Released		0.0	0.0	Shaina West-Mickey Rourke-Mark Dacascos-Marcus Aurelio-Marcus Vincios Maciel-Katherine McNamara-Chris Bruno-Sean McNabb-Keith Jardine-Steven Michael Quezada-Emily Eruraviel-Mathew Yanagiya		/pqotEkHRbhUPUuX9Gq4U6aJzK55.jpg		
365177	Borderlands	Action-Science Fiction-Comedy-Adventure	en	After returning to her home-planet Pandora infamous outlaw Lilith is given a dangerous mission and forms an alliance (and potential friendship) with other criminals; including former mercenary Roland demolitionst Tiny Tina and her protector Krieg insane scientist Tannis and the wisecracking robot Claptrap. The mission: find and protect the missing (and important) daughter of a very powerful man named Atlas. Although things may not be as they seem as the girl holds the key to great power one that can change the fate of the entire universe.	4.141	PictureStart-Arad Productions-Lionsgate	2024-08-09	0.0	0.0	95.0	Post Production		0.0	0.0	Cate Blanchett-Kevin Hart-Jack Black-Ariana Greenblatt-Florian Munteanu-Jamie Lee Curtis-Haley Bennett-Edgar Ramírez-Janina Gavankar-Gina Gershon-Cheyenne Jackson-Charles Babalola-Benjamin Byron Davis-Steven Boyer-Ryann Redmond-Bobby Lee-Olivier Richters	based on video game	/qXpQBgsasf60CBkevYJReZzbkDU.jpg	/xPGnubqfNPTAdNrr447lX9nUTSl.jpg	
835113	Woman of the Hour	Drama-Crime-Mystery	en	A drama based on the true story of the time that a serial killer competed on and won a date on the popular TV game show The Dating Game. The killer Rodney Alcala was in the midst of a killing spree in 1978 when he brazenly took part in the show.	4.011	BoulderLight Pictures-Vertigo Entertainment-AGC Studios-Industry Entertainment-Let's Go Again	2024-05-30	0.0	0.0	89.0	Released		0.0	0.0	Anna Kendrick-Daniel Zovatto-Autumn Best-Andy Thompson-David Beairsto-Tighe Gill-Bonnie Hay-Thomas Strumpski-Nicolette Robinson-Kathryn Gallagher-Kelley Jakle-Tony Hale		/wINyVTEmiWboH7iELFWxWYpXkOH.jpg	/jUYhpFE7rvoVPcVbIvEtzYwjWPB.jpg	
826510	Harold and the Purple Crayon	Family-Animation	en	Based on the children's book where 4-year-old Harold uses a purple crayon to create a world of his own by just drawing.	3.943	Davis Entertainment-Sony Pictures Animation	2024-08-02	0.0	0.0	0.0	Post Production		0.0	0.0	Zachary Levi-Lil Rel Howery-Zooey Deschanel-Camille Guaty-Ravi Patel-Tanya Reynolds-Pete Gardner-TJ Jackson-Dijon-Grace Junot-Catherine Davis-Danny Vinson-Brady Ryan-Elizabeth Becka-Marcia Adams-Elizabeth Carlile-Mike Benitez-Sarah Cool		/vw3pqefdVbFcN8aeDb3qX015sft.jpg		
891761	Sprite Fright	Animation-Horror-Comedy	en	Set in 80’s-Britain when a group of rowdy teenagers trek into an isolated forest they discover peaceful mushroom creatures that turn out to be an unexpected force of nature.	3.861	Blender Foundation-Blender Animation Studio-Keflix Global Networks	2024-04-06	0.0	0.0	11.0	Released	Not all mushrooms are fun guys.	0.0	0.0	Valerie LaPointe-Gabriel Bisset-Smith-Nicole Davis-Homer Todiwala-Ed Kear-Eric Peterson	camping-short film-3d animation-studying nature	/ynuH5sjCLHhlwN3bKW8yWxrMbbl.jpg	/m5j4NBQiGztZuOR6uXzEFCBaY4o.jpg	
829038	Night Shift	Horror-Thriller	en	A young woman working her first night shift at a remote motel begins to suspect that she is being followed by a dangerous character from her past. As the night progresses and increasingly supernatural  events occur she quickly finds out that nothing is what it appears to be.	3.842		2024-03-08	0.0	0.0	82.0	Released		0.0	0.0	Phoebe Tonkin-Lamorne Morris-Madison Hu-Patrick Fischler-Lauren Bowles-Christopher Denham		/41xqzttquB04B6A7pJuzAxF2DSP.jpg		
718821	Twisters	Action-Adventure	en	A sequel to the 1996 film about stormchasing scientists studying tornados.	3.769	Universal Pictures-Warner Bros. Pictures-The Kennedy/Marshall Company-Amblin Entertainment	2024-07-17	0.0	0.0	0.0	Planned		0.0	0.0	Daisy Edgar-Jones-Glen Powell	sequel	/uN6jqf1LvrRublkX9ZoRwGJHMMq.jpg		
610219	Flint Strong	Drama	en	The story of Claressa 'T-Rex' Shields a boxer from Flint Michigan who trained to become the first woman in her country's history to win an Olympic gold medal in the sport.	3.632	Metro-Goldwyn-Mayer	2024-08-09	0.0	0.0	0.0	Post Production		0.0	0.0	Ryan Destiny-Brian Tyree Henry-Judy Greer-Oluniké Adeliyi-Kylee D. Allen-Emmanuel Igboke-Lanette Ware-Amanda Barker-De'Adre Aziza-Adam Clark-Jessica Grossi-Michael Brown-Tyrone Benskin-Cynthia Zhou	olympic athlete-boxing	/sBmu93rs1dmoihxjC7WPNtREXQv.jpg		
942628	Fluxx	Thriller	en	A Hollywood actress is intent on finding her famous missing husband despite the fact that she cannot willingly leave her Malibu home.	3.627	Silver Sail Entertainment-Altered State Entertainment	2024-03-02	0.0	0.0	0.0	Released		0.0	0.0	Shelley Hennig-Shiloh Fernandez-Tyrese Gibson-Henry Ian Cusick-Charlotte McKinney-Jeff Perkins-Lance Paul-Michael Aaron Milligan-Tanner Beard	psychological thriller	/vLlkrj6ES6kBpVa0bywi47gmGnb.jpg		
765810	The Moon is a Hologram	Science Fiction-Horror-Comedy	en	A Queer Sci-Fi film set in Manchester.	3.542	Apres Vague Productions	2024-10-30	0.0	0.0	0.0	In Production		0.0	0.0	Robyn Adams-Ciaron Davies-Soozi Chameleone-Jeff Kristian-Rahel Kapsaski-Ross Heath-Lucas Antoine Starrets-Selene Kapsaski-Gabriella Kapsaski		/vPFnCYMqalPDr8bvEj4qXjP2aw1.jpg		
569903	A Dream of Red Mansions	Drama	zh	Jia Baoyu and Lin Daiyu get to know Xue Baochai at the Jia Mansion. The three young people experience all kinds of human affections in the world and witness a series of open and secret struggles of the rise and fall of a huge family.	3.389		2024-04-23	0.0	0.0	120.0	Released		0.0	0.0	Bian Cheng-Zhang Miaoyi-Guan Xiaotong-Huang Jiarong-Yang Qiru-Kuang-Chen Chang-Xiaotang Yao-Lisa Lu-Qianhua Chen-Wang Shuyi-Yang Tongshu-Sen Zhuang-Lin Peng		/j9tRyFmhhqY5sgCrfRUliP9d1pQ.jpg	/91w7skNmRruBYMzWxM1RbrLNoIx.jpg
674949	37 Kms		es	Mexican feature film	3.273		2024-01-01	0.0	0.0	0.0	Released		0.0	0.0	Iliana Fox-Andrea Martí-David Angulo-Natalia Moreno		/hEgwNyCpMUai8WvGw4FnSJEm2gp.jpg	/jD8Yn9lr3QBLIu2Cqn5RPaWGnG3.jpg	1251067-60821-334138-48940-1168015-35190-892837-50168-1181787-448446-1111690-1050338-739420-1131479-412190-954295-1187508-381809-1192194
877375	Pandora	Horror-Thriller	en	Ray (Philip Broadbent) is a washed-up musician with nearly nothing left to live for. Only the broken-down relationship with his daughter Joanna (Lydia Lakemoore) keeps him going. Plagued by insomnia Ray drinks to numb the flashbacks of another life; a life that had a future where a daughter loved her father where his wife lived on. Determined to change before he loses Joanna too Ray takes Pandora a mysterious sleeping pill from the dark web. It works. Then Ray wakes to a nightmare he could never have imagined. From the shadows of Ray's tormented life now come new demons. Demons that are not in his head. Demons that want revenge.	3.128		2024-01-05	0.0	0.0	0.0	Released	What Is Pandora?	0.0	0.0	Philip Broadbent-Lydia Lakemoore-Joanne Mitchell-Sean Needham-David McClelland-Phil Chadwick-Vin Hawke-Kerry Ely-Jonathan Dahl-Craig Fletcher-Joanna Bright-Jasper Bright-Roy Bright-Princess Jordan-Raeanne Collier-Rozalla Miller-Bexi Owen-Connor McCormick-Harry McCormick		/ggTog0YaPdseT9mZwG3PWQrqCOC.jpg		
803878	The Conclave of Shadows	Fantasy-Mystery-Horror-History	es	The end of the world begins today and here.	3.061	300 Films-El Cónclave de las Sombras	2024-03-24	0.0	0.0	100.0	In Production	Into the light, through the darkness	0.0	0.0	José Luis Parada Sabio-Sofía Libertad-Christian Bronstein-Hans Garrino-Harlock	magic-christianity-satanism-anti-christ-lucifer-esoteric-apocalypse-order of the templars-baphomet-apocalyptic vision-magick-chaos magick	/ty98M720nW2SKXcfcdXZ9YA6r0r.jpg	/7LQV4IXBwR5kUOVw8BwMZ9PcdHE.jpg	
361538	Blood Curse II: Asmodeus Rises	Horror	en	Alicia Stone returns in this gore-drenched sequel. Having lost all hope husband Jason calls on the help of Paranormal TV host Tyson to confront the demonic forces that have plagued the Stone household.	3.014	KiRO Pictures	2024-10-31	0.0	0.0	0.0	In Production		0.0	0.0	Melissa Hollett-Nathan Head-Lloyd Kaufman-Lee Martin-Donna Rhian-Martin W. Payne-Velton Lishke-Damien Colletti-William Munroe-Rudy Barrow-Liz Mente Bishop-James Balsamo-Patrick McMahon-Christopher Winchester-Shawn C. Phillips-Pat Higgins-Lisa Cole-Kelly Bellamy-Clint Beaver-M.J. Simpson-Dean Sills-Jesse Hyland-Edwin D.O Clarke-Wayne Thompson-Cliff Dorian-Victoria Ferrara-Mathew Farrugia-Harley Cubberley-Dylan Reeves-Fellows-Emily Jade-Alison Bow-Anita Godard-Tessa Valvason-Roisin Mae Lawrence-Bellamy-Flo Bell-Amelia Presley-Dorian Shine-Steve Mingo-Russell Romano-Lavinia Redrup-Aaron Wall-Amy Harrison-Julie Walton-Ricki Kendall-Ben Clarke-L. Woods-Debbie Clarke-Bob Forward-Nathan Beatty-John Forward-Nicholas Messina-Martin Woods-Amber Lee-Charlie Hollett-Keiron Hollett				
785429	Ozi - Voice of the Forest	Animation	en	This is the story of Ozi an orphan orangutan who uses her influencer skills to save her forest and home from deforestation.	2.999	Appian Way-GCI Film-Mike Medavoy Productions-Mikros Animation	2024-02-11	40000000.0	0.0	0.0	Released		0.0	0.0	Amandla Stenberg-Dean-Charles Chapman-Urzila Carlson-Laura Dern-Djimon Hounsou-Donald Sutherland-RuPaul-Marissa Anita-Rachel Shenton-Kemah Bob-Josh Whitehouse		/jLFIy4pes1ZSA9a7h48Li9dBeaG.jpg	/9XBVJBj8smienzhkZ2ocW7fytWZ.jpg	
966863	Dealova	Drama-Romance	id	Libby a female basketball player is caught in confusion when she is faced with two boys who are quite different in age from her and who both love Libby.	2.942	Capo Dei Capi Films-Jagartha-Flix Pictures	2024-02-22	0.0	0.0	0.0	In Production		0.0	0.0	Givina Lukita-Pradikta Wicaksono-Harris Illano-Uus-Vania Valencia-Khan Theux-Michelle Christo Kurnadi-Fadil Jaidi-Khiva Iskak-Rizky Hanggono-Elizabeth Christine-Djenar Maesa Ayu-Clara Bernadeth		/uOLqgqOhXBGw61M6kYqSQXmU7rf.jpg		
930881	Abar Arownne Din Ratri	Adventure-Music-Drama	bn	The plot revolves around four friends who make travel vlogs and they visit a place at the Dooars surrounded by jungle and hills for their next project and the story starts from here. The serene beauty leads to a journey of self-exploration for them and they rediscover the true meaning of life.	2.744	Indo Americana Productions-Chirosqro Films	2024-04-05	0.0	0.0	107.0	Released	Inspired from Satyajit Ray's film and Sunil Gangopadhyay's novel	0.0	0.0	Jaas Sarkar-Payel Sarkar-Alivia Sarkar-Rupsha Mukherjee	travelogue-dooars	/yKloJyq4tdKwDG9Q61jxF1MsPLK.jpg		
945170	Above the Dust		zh	The film ABOVE THE DUST shows the life of contemporary Chinese rural areas and the historical changes experienced by rural families in a panoramic perspective. The film outlines the unique and sincere feelings between three generations in a delicate way and also expresses people’s deep affection for land.	2.744		2024-02-17	0.0	0.0	0.0	Released		0.0	0.0	Yong Mei-Zu Feng-Wang Zichuan-Jun Li-Wang Jingchun-Ouyang Wenxin		/xunkv3grUUm6RM2Hs1tcvoptVEZ.jpg		
634088	The Biggest Moon	Fantasy-Adventure-Drama	ru	Emers are superhumans endowed with unusual abilities. They can control human emotions and feel no pain. However they are unable to truly love. One day their world is under threat and Denis a young half-breed emer goes in search of the chosen one who can save everyone.	2.608	Plan 9-Studio Globus-Kinoprime Foundation-Cinema Foundation of Russia	2024-07-04	0.0	0.0	100.0	In Production		0.0	0.0	Simona Kust-Ivan Ivashov-Aristarkh Venes-Natalya Tsvetkova-Vasily Bashmakov-Filipp Yankovsky-Aleksandr Grishin-Pavel Golubev-Vladimir Gartsunov-Artem Kisakov-Ivan Kaporin-Ilya Vinogorsky-Nina Gizbrekht-Tatyana Tikhmenyova-Nikita Serkov-Egor Averin-Aleksandr Garanin-Sofia Skaya		/qlQUmJ2G4wh5HAXCrgh1GIVkFjo.jpg		
361537	Blood Curse: The Haunting of Alicia Stone	Horror	en	Strange things start to happen to Alicia and her husband Jason after she receives a gift in the mail from her great-Aunt Gwen is their house haunted or has the family been cursed or is it something far darker?	2.482	KiRO Pictures	2024-10-31	0.0	0.0	0.0	In Production		0.0	0.0	Melissa Hollett-Keiron Hollett-Katie Pingram-Lindy Pieri-Lee Martin-Dean Sills-Rusty Apper-Nathan Head-Velton Lishke-Shawn C. Phillips-Lloyd Kaufman-Kaz B.-Jason Impey-James Balsamo-Cassandra Sechler-Dustin Ferguson-Caleb Emerson-John Williams-Michelle Mathews-Mark Adams-Chloe Adams-Leon Adams-Aidian Adams		/3s4sJajWaiGds8KwWs0uoG0HzFQ.jpg		
957328	Swatantra Veer Savarkar	History-Drama	hi	A polarising figure Swatantra Veer Savarkar is revered by many as a freedom fighter but criticised by others for his communal ideology and the fact that he wrote mercy petitions to the British authorities from prison. Savarkar was also arrested in connection with Mahatma Gandhi's assassination but later acquitted after no evidence was found against him.	2.421	Legend Global Studio-Anand Pandit Motion Pictures	2024-03-01	0.0	0.0	0.0	In Production	Who Killed His Story?	0.0	0.0	Randeep Hooda		/1mLVbGHviitXzDb8A2ATpOn9adO.jpg		
843403	Who Am I?		en	In one apartment nine human conditions experience a contained life as they make the world their own.	2.415		2024-04-03	0.0	0.0	0.0	Released		0.0	0.0	Alisha Boe-Brandon Flynn-Odessa A'zion-Gideon Adlon-Hari Nef-Otmara Marrero-Cliff Powell-Ava McCoy-Isabella Salimpour		/hadElZunCIMixlIeG2C8tRyZVt9.jpg		
869597	Reunión	Comedy-Mystery	en	Centers on a murder that takes place at a high school reunion unfolding during a snowstorm that leaves guests trapped in an isolated mansion.	2.39	Artists Road-Unique Features-Spyglass Entertainment-Broken Road Productions	2024-04-13	0.0	0.0	0.0	Released		0.0	0.0	Nina Dobrev-Jamie Chung-Michael Hitchcock-Chace Crawford-Lil Rel Howery-Billy Magnussen-Jillian Bell		/vTiL39wIXvayG6nMA7CYXGWiXhO.jpg	/eeMkI40MHHDIjjqMvhznRCjGAn2.jpg	
950830	Los Simuladores: La Película	Comedy-Crime-Mystery	es	Mario Santos Pablo Lamponne Emilio Ravenna and Gabriel Medina return.	2.37	Paramount Television Studios-K & S Films-VIS	2024-12-31	0.0	0.0	0.0	Planned	They're back.	0.0	0.0	Federico D'Elía-Diego Peretti-Alejandro Fiore-Martín Seefeld	scam	/nts9rxL5zBtLNTKB0Yw3rVnqY8Y.jpg	/qL7r64QCSrGhlQaw5PyIqR4ajOk.jpg	
943414	Most People Die on Sundays	Drama	es	David a young middle-class Jewish boy overweight homosexual and afraid of flying returns to Buenos Aires from Europe when his uncle dies. During his time there David learns that his mother has decided to disconnect his father from the ventilator.	2.325	Campo Cine-Dispàrte-Patagonik	2024-10-11	0.0	0.0	75.0	Released		0.0	0.0	Iair Said-Rita Cortese-Antonia Zegers-Juliana Gattas		/x67erLaFl3ucYprsP6SqMnbhjrw.jpg		
393897	EFC	Drama	en	Riding off the heels of her sister Scarlett’s championship legacy Cassady Jones is now the EFC Champion and the new face of women’s mixed martial arts.  Alexa Star begins to rise quickly through the ranks with fervor to become the number one contender for the EFC championship. With ripples of excitement and anticipation Cassady and Alexa collide for the first time only to find themselves in a melee that shocks the entire sports world while leaving EFC in the most tumultuous period of its history.  As Donna and Nikki fight to keep the floundering EFC alive majority shareholder Frank Russo recruits John David for one last strike at liquidating and selling off the assets of the company while dissolving the only women’s mixed martial arts promotion in the country. With the future of the company at stake the fight for EFC isn’t just another fight it’s the fight for everything.	2.281	Universe Pictures Group	2024-09-06	0.0	0.0	90.0	Post Production	Its not just another fight. Its the fight for everything.	0.0	0.0	Karlee Rose-Avaah Blackwell-Rocco Farella-Kathryn Aboya-Andrea Drepaul-Alex Cruz-Richard Zeppieri-Stephanie Jones-Gino Bravo-Nabil Dalle	strong woman-female athlete-boxing-women fighters-women in film	/yDt4UrDKRsfg6v5hsYOUOL9vPN5.jpg		
727841	Nasha Jurm aur Gangsters	Action-Crime-Drama-Thriller	hi	The story of three Gangsters Jeet Jacky and Basu. They are the professional mafia in town and want to become rich and more powerful. However something is going to mend their ways unexpectedly.	2.206	Patras glam entertainment-Mens Club entertainment-Shade pictures	2024-06-21	598700.0	0.0	0.0	In Production	Addiction Crime and Gangsters	0.0	0.0	Rocky Rupkumar Patra-Rajkumar Patra-Yudhisthir-Agni Dutta-Mithu Dey-Abhijit Acharjee-Aparna Giri-Munni Pankaj	crime boss-faction-gangsters-action thriller-rajkumar patra-rocky rupkumar patra-patras glam entertainment-nasha jurm aur gangsters	/JcvUjyAhhQIWcXvGxdZPNpmZwo.jpg	/2mPePrKtmFg9gYINtlmeenCtMHy.jpg	
736145	Heaven and Hell	Crime-Drama	zh	The movie tells the story of a restaurant owner (played by Duan Yihong) who's chased after the murderer of his son for seven years. On the way he met a young man (played by Shi Pengyuan) with a complicated background. Amidst suspicion and temptation the relationship between the two began moving in an unexpected direction.	2.178		2024-06-01	0.0	0.0	0.0	In Production		0.0	0.0	Duan Yihong-Shi Pengyuan-Gong Beibi-Sha Baoliang		/h1XZnNC0r5ykKTdFrwN35cYRoTP.jpg		
737885	Nightmare Hospital	Horror-Fantasy-Drama-Thriller	en	A horror film about a pilot who is the sole survivor of the plane crash in the deep unknown. He must survive in an isolated building where something evil is waiting.	2.16	Greenway Entertainment-CoCo Pictures-Amplifier Films	2024-02-19	0.0	0.0	80.0	Released		0.0	0.0	Tiffany-Ellen Robinson-Jon-Paul Gates-Zane Casablanca-Mat Holt-Louisa Warren-David J Biscoe-Steven M. Smith	survival-psychological thriller-silent film	/4473R2RVo4QHw5bLxOr6EQj2LX6.jpg		
967353	Qalb	Romance-Drama-Family	ml	QALB tells the story of two young hearts falling in love. The ride takes you through the 7 stages of love. The title song 'Qalbee' describes the spiritual elements of love. Like faith there is no compulsion in love either.	2.136	Friday Film House	2024-01-12	0.0	0.0	0.0	Released		0.0	0.0	Ranjith Sajeev-Neha Nazneen Shakil-Sreedhanya Thekkedath-Kaarthik Shankar-Athira Patel-Siddique-Lenaa-Abu Saalim		/a49keeFVFV8LN3H7spGrVWuofTn.jpg	/dp3ce5QBaIxRegYl6AsBC0qp0yt.jpg	
761265	Paolo Cognetti. Sogni di Grande Nord	Documentary	it		2.127	Nexo Digital	2020-11-30	0.0	0.0	0.0	Released		8.9	4.0			/3KoPpsZNCHY3iydCJAJK0ld2Mer.jpg	/i2GYv0bK87h2ybEXaM6YerP9cg6.jpg	17813-51917-897429-508933-893672-38366-795514-810171-463257-505192-308369-2024-1213-1624-6114-615469-334543-85-769-453395
801688	Kalki 2898 A.D.	Science Fiction-Action-Thriller	te	When the world is taken over by darkness a new force will arise.	2.094	Vyjayanthi Movies	2024-01-12	75000000.0	0.0	0.0	In Production		0.0	0.0	Prabhas-Amitabh Bachchan-Kamal Haasan-Deepika Padukone-Disha Patani-Pasupathy-Saswata Chatterjee-Anant Vidhaat Sharma		/hgeby4JGiCUiRoqdbqYL98J9sX6.jpg	/aEY2afhvzJT0yzxLsufJG0Kg9mO.jpg	
729713	Mom	Horror	en	Meredith her husband Jared and son Alex face unspeakable terror in the wake of a family tragedy.	1.982	Delirium Pictures-Kinetic Film Group	2024-03-09	0.0	0.0	0.0	In Production	Home is a happy place	0.0	0.0	Emily Hampshire-François Arnaud-Christian Convery-Erika Rosenbaum-Tristan D. Lalla-Mariah Inger-Cat Lemieux		/su0b4OqC6EzGoFGDuk1eYP7pwlJ.jpg		
527679	Metro 2033	Science Fiction-Adventure	ru	An adaption of the book about the Moscow Metro where the last survivors hide after a global nuclear holocaust.	1.96	TV-3 Channel-TNT Premier Studios	2024-01-01	0.0	0.0	0.0	Planned		0.0	0.0		apocalypse-creepy	/rs9S8FJFYl7AcSnXUOplL47fOB3.jpg		
740788	Waiyirri	History-Drama	en	A missionary’s wife questions her needs to "save souls" after finding solace in her new friendship with a Ngarrindjeri woman.	1.96	Get Back Jojo Productions	2024-02-02	0.0	0.0	16.0	Released		0.0	0.0	Kate Bonney-Natasha Wanganeen-Michael Gilmour	missionary-woman director-christian missionary	/fmypmmleDTw1lDVRLryTuOAtuvL.jpg		
582578	All Inclusive	Comedy	pl	"All Inclusive" tells the story of seven women who are going on holidays to Morocco getting out of the hotel and confronting women from Morocco. They will look for their own way of life in the desert confront their world looking at the reality that surrounds them.	1.96	Kino Świat	2024-06-01	371720.0	0.0	0.0	In Production		0.0	0.0	Andrzej Chyra-Izabela Kuna-Krzysztof Czeczot-Jakub Majmurek			/3UDr2peaMeSE2EBxuGE9DaFibZL.jpg	
918096	Hemet, or the Landlady Don't Drink Tea	Horror-Comedy-Crime-Thriller	en	A tyrannical landlady in Hemet California lords it over her tenants pitting them against each other in a web of paranoia spun for deadly results.	1.96	Charybdis Pictures-Rosewood Five	2024-02-24	0.0	0.0	0.0	In Production		0.0	0.0	Kimberly Weinberger-Brian Patrick Butler-Aimee La Joie-Randy Davison-Merrick McCartha-Matthew Rhodes-Nick Young-Pierce Wallace-Jake Golden-Mia Gascon-Derrick Acosta-Mark Atkinson-Aleksander D'Avignon-Sandy Nissou-Michael J. Kim-Mark Allyn-Derrick Mangin-Alice Redhead-Marie Cuvadar-Tony Gorodeckas-Scott Schramp-Tanya Ruth Linsdau-Roger Guy English-Savannah Hayworth-Allie Pizzo	fairy tale-paranoia-satire-epidemic-apartment building-landlady-political satire-based on fairy tale-political corruption-landlord tenant relationship-political thriller-dark fairy tale-landlady tenant relationship-political allegory-drug epidemic-animal farm-opioid epidemic	/fgen4HhV4kEN2q3S6Ly1qv6tDJs.jpg	/4pwWs9nSLAMrqyqgPiccQPz2HVU.jpg	
959395	Maria Montessori	Drama-History	fr	Set in 1900 Lili d’Alengy a Parisian cocotte at the height of her fame flees Paris to hide her “idiot” daughter. There she meets Maria Montessori who is pioneering a teaching method that may help the child.	1.96	Geko Films-Tempesta	2024-03-13	3600000.0	0.0	114.0	Released		0.0	0.0	Jasmine Trinca-Leïla Bekhti-Raffaele Esposito-Emily Di Ronza		/eQbeNVOdWp8IAeco1gqvgtw9Xsm.jpg		
877426	Not One and Not Two	Mystery	ko	The first episode of the film centers on a man who has fallen ill but who attempts to gain enlightenment through mental training. The following segment tells the story of a woman who is an artist and preparing for new work. The man and the woman are in the same place but in different time zones intersecting each other.	1.96		2024-02-21	0.0	0.0	72.0	In Production		0.0	0.0	Lim Ho-jun-Jang Jun-whee-Oui Ji-won		/mW4YynJdEb8tcyyfmXpAl9PY8E6.jpg		
841781	Someone Dies!	Comedy-Science Fiction	en	When his daughter is threatened by potential kidnappers a deadbeat detective sets out to investigate a cryptic note that sends him spiraling down a rabbit hole of time and consequence.	1.96	The Monster Closet-Hidden Jim Pictures	2024-05-04	0.0	0.0	0.0	Released		0.0	0.0	Joseph Graham-Anthony Obi-Adam Edwards-Amy Anderson-John Wessling		/3fpGPqBvcBDz1yaOGLCmg06CJaA.jpg	/pHPmOjtxOd8BN9oQ0lztdLx5GaM.jpg	
712022	Party of Fools	Thriller-History-Drama	fr	An asylum patient must find her mother amid the guests at a large gala held at the hospital.	1.935	Prélude-France 2 Cinéma	2024-02-07	6000000.0	0.0	122.0	Released		0.0	0.0	Mélanie Thierry-Carole Bouquet-Marina Foïs-Josiane Balasko-Radostina Rogliano-Lucie Zhang-Yolande Moreau-Dominique Frot-Miss Ming	paris france-based on novel or book	/pj30LlijIVGBU4Xy5oinPSAdLv6.jpg	/nvAEQy2hNGc1kY5XaMg7Bbw5AhG.jpg	
782718	Meu Sangue Ferve Por Você	Comedy	pt	The story of the singer's passion at first sight with Magali West which began in 1982 with an exchange of glances in a beauty contest. Born and raised in a family of artists Sydney Magal began his career in nightclubs in the 70s and 80s becoming a singer of romantic and above all sensual songs. Sharing the stage with names like Alcione and Emílio Santiago he managed to achieve popularity equivalent to that of a myth just like Roberto Carlos.	1.889	Mar Filmes	2024-05-30	0.0	0.0	0.0	Released		0.0	0.0	Filipe Bragança-Giovana Cordeiro-Caco Ciocler-Emanuelle Araújo-Sol Menezzes-Sidney Santiago-Pablo Morais-Tânia Toko-Julia Konrad		/7PrQWs7z5ASojTQRWOilIzm1smr.jpg	/eDJgcItr9MQm72KjSJkq7rX9SIW.jpg	
716869	Snot and Splash	Family-Adventure-Comedy	fi	Snot and Splash travel to their grandmother's house in the small town of Mouthwash for a winter holiday. Once there they discover that everything is a little off in what used to be a very ordinary town. The strangest thing is that holes are disappearing from the town. Snot and Splash set out to investigate and manage to get on the trail of a local dentist Migrén Junior. However the investigation is in danger of failing when messy Snot and diligent Splash get into an argument with each other. How can Mouthwash be restored and the holes put back in place if the boys can't work together? The only way to restore the world is for the brothers to work together.	1.875	It's Alive Films	2024-01-19	2906000.0	0.0	88.0	Released		0.0	0.0	Hugo Komaro-Urho Kuokkanen-Pekka Strang-Kati Outinen-Sampo Sarkola-Petteri Pennilä-Elina Knihtilä-Marja Packalén-Matti Onnismaa	based on children's book	/zSOdLc7JpoexSJaAOWDskardxRk.jpg	/r5XAAFD8H6udVbAcHiRBFZAKNOk.jpg	
527679	Metro 2033	Science Fiction-Adventure	ru	An adaption of the book about the Moscow Metro where the last survivors hide after a global nuclear holocaust.	1.866	TV-3 Channel-TNT Premier Studios	2024-01-01	0.0	0.0	0.0	Planned		0.0	0.0		apocalypse-creepy	/rs9S8FJFYl7AcSnXUOplL47fOB3.jpg		
732698	Guest from the Future	Science Fiction-Adventure-Family	ru	Kolya and Alice live in different worlds. Kolya lives in modern-day Moscow while Alice lives 100 years in the future. Kolya likes playing video games writing rap songs and hanging out with his friends. He doesn’t think about the future at all. Alice knows everything about alien animal life martial arts and the history of the galaxy. The past holds a painful memory for Alice - her mother was killed in a battle between earthlings and space pirates. The defeated forces of evil will one day return and worlds will collide. Kolya and Alice will meet and their meeting will shape the future of our universe.	1.837	Vodorod Film Company-Art Pictures Studio-Central Partnership-Russia-1-National Media Group-Soyuzmultfilm	2024-04-18	0.0	0.0	0.0	In Production		0.0	0.0	Konstantin Khabenskiy-Viktoriya Isakova-Mark Eydelstein-Dasha Vereshchagina-Fyodor Bondarchuk-Alexander Petrov-Yuriy Borisov-Matvey Astrakhantsev-Sofya Tsibireva-Kirill Mitrofanov-Mariya Maykova-Valentin Moiseev	гостья из будущего	/hQqA7Qbtg6kzJ5DuxuJX80ZU4A1.jpg	/wffg22TfZlOPJmbql2xNZrq1Swa.jpg	
967731	El Muerto	Action-Fantasy-Adventure	en	A wrestler gains super strength thanks to a mystical mask that is passed down throughout his family.	1.798	Columbia Pictures-Marvel Entertainment	2024-01-11	0.0	0.0	0.0	Planned		0.0	0.0	Bad Bunny	based on comic	/gRNB6GsKrI410Nvsbur3Rf0Ixnr.jpg		
906389	Farmer John's Many Problems	Comedy	en	A has-been documentary star tries to get his life and farm back on track after his problems have gotten too big to handle with some help from a colourful cast of characters. Based on the web-series created by Luke Hearne Brown.	1.764	Loudmouth	2024-05-05	0.0	0.0	90.0	Planned		0.0	0.0	Luke Hearne Brown-Ryan Perry-Alfie Akers-Bobby Chang-Benjamin Goesel-Ethan Tombs				
